City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
302,Brindisi,IT,2020-01-05 06:26:17,40.63,17.94,55.4,62,72,11.41
303,Alice Springs,AU,2020-01-05 06:25:35,-23.7,133.88,84.2,37,42,11.41
304,Deer Lake,CA,2020-01-05 06:28:26,49.18,-57.43,26.6,92,90,2.24
305,Tevaitoa,PF,2020-01-05 06:28:27,-16.78,-151.5,81.59,78,98,10.56
306,Nioaque,BR,2020-01-05 06:28:27,-21.16,-55.83,70.54,90,0,0.92
307,Sao Jose Da Coroa Grande,BR,2020-01-05 06:28:27,-8.9,-35.15,79.32,78,100,13.65
308,Havoysund,NO,2020-01-05 06:28:27,71.0,24.66,24.8,79,100,36.91
309,Jinka,ET,2020-01-05 06:28:27,5.79,36.57,72.0,76,43,1.61
310,Sudak,UA,2020-01-05 06:28:28,44.85,34.97,38.19,91,100,1.5
311,College,US,2020-01-05 06:28:28,64.86,-147.8,-15.0,74,75,2.82
312,Sao Filipe,CV,2020-01-05 06:25:54,14.9,-24.5,69.42,75,11,15.88
313,Grand Gaube,MU,2020-01-05 06:28:28,-20.01,57.66,78.01,94,75,6.93
314,Kununurra,AU,2020-01-05 06:28:29,-15.77,128.74,100.4,37,95,11.41
315,Kot Diji,PK,2020-01-05 06:28:29,27.34,68.71,57.2,67,40,6.93
316,Khani,GE,2020-01-05 06:28:29,41.96,42.96,35.6,58,75,3.36
317,Tabou,CI,2020-01-05 06:28:29,4.42,-7.36,67.48,73,0,3.44
318,Chapayevka,RU,2020-01-05 06:28:29,53.06,158.83,30.2,74,90,13.42
319,Sorong,ID,2020-01-05 06:28:30,-0.86,131.25,88.02,61,50,6.69
320,Kavieng,PG,2020-01-05 06:28:30,-2.57,150.8,84.83,72,100,10.31
321,Arica,CL,2020-01-05 06:28:30,-18.48,-70.32,71.6,73,90,3.36
322,Urcos,PE,2020-01-05 06:28:30,-13.69,-71.62,46.4,81,90,8.05
323,Yulara,AU,2020-01-05 06:28:31,-25.24,130.99,66.2,88,90,12.75
324,Shubarkuduk,KZ,2020-01-05 06:28:31,49.15,56.49,19.27,96,94,4.41
325,Arauco,CL,2020-01-05 06:28:31,-37.25,-73.32,55.4,71,0,14.99
326,Cairns,AU,2020-01-05 06:26:47,-16.92,145.77,87.8,52,75,12.75
327,Iquique,CL,2020-01-05 06:28:32,-20.22,-70.14,71.6,68,20,3.36
328,Port Hueneme,US,2020-01-05 06:28:32,34.15,-119.2,54.0,81,1,2.89
329,Buchanan,LR,2020-01-05 06:26:19,5.88,-10.05,66.2,93,20,5.82
330,Tuatapere,NZ,2020-01-05 06:28:33,-46.13,167.69,55.0,70,6,18.99
331,Balabac,PH,2020-01-05 06:28:33,7.99,117.06,82.83,70,94,17.58
332,Vestmanna,FO,2020-01-05 06:28:33,62.16,-7.17,46.4,93,100,2.24
333,Mayo,CA,2020-01-05 06:28:34,63.59,-135.9,-13.0,62,20,6.93
334,Pipri,IN,2020-01-05 06:28:34,24.21,83.02,63.79,53,0,5.93
335,Kavaratti,IN,2020-01-05 06:26:01,10.57,72.64,87.8,58,20,4.7
336,Gouyave,GD,2020-01-05 06:28:34,12.16,-61.73,75.2,94,75,5.82
337,Nipawin,CA,2020-01-05 06:24:41,53.36,-104.02,21.2,92,75,10.29
338,Naustdal,NO,2020-01-05 06:28:35,61.51,5.72,41.0,93,100,19.46
339,Mudkhed,IN,2020-01-05 06:28:35,19.15,77.51,71.6,60,0,8.05
340,Muravlenko,RU,2020-01-05 06:28:35,63.79,74.5,21.33,92,100,19.35
341,Beni Suef,EG,2020-01-05 06:28:36,29.07,31.1,45.43,57,0,6.51
342,Villafranca De Los Barros,ES,2020-01-05 06:28:36,38.56,-6.34,37.99,100,90,1.12
343,Beruwala,LK,2020-01-05 06:28:36,6.48,79.98,86.22,67,5,4.16
344,Soubre,CI,2020-01-05 06:28:36,5.79,-6.61,65.1,36,0,1.72
345,Pangnirtung,CA,2020-01-05 06:28:37,66.15,-65.72,-35.48,98,100,6.35
346,Northam,AU,2020-01-05 06:28:37,-31.65,116.67,95.0,14,0,18.34
347,Bulgan,MN,2020-01-05 06:28:37,48.81,103.53,8.71,84,4,6.38
348,Oktyabrskoye,RU,2020-01-05 06:28:37,56.73,85.44,28.4,92,75,17.9
349,Hofn,IS,2020-01-05 06:28:38,64.25,-15.21,43.84,77,78,35.99
350,Ntoum,GA,2020-01-05 06:28:38,0.39,9.76,78.8,94,40,2.24
351,Kourou,GF,2020-01-05 06:28:38,5.16,-52.64,77.0,88,63,1.12
352,Ust-Kuyga,RU,2020-01-05 06:28:38,70.0,135.55,-26.81,99,98,6.64
353,Victoria,BN,2020-01-05 06:26:50,5.28,115.24,91.0,58,75,5.82
354,Saint-Francois,FR,2020-01-05 06:28:39,46.42,3.91,37.0,86,90,3.58
355,Gari,RU,2020-01-05 06:28:39,59.43,62.35,23.41,88,69,12.71
356,Chake Chake,TZ,2020-01-05 06:28:39,-5.25,39.77,83.35,75,88,6.69
357,Pangody,RU,2020-01-05 06:26:45,65.85,74.49,21.6,90,78,16.6
358,Mapiripan,CO,2020-01-05 06:28:40,2.89,-72.13,71.53,81,55,3.65
359,Rocha,UY,2020-01-05 06:25:26,-34.48,-54.34,59.97,95,0,7.58
360,Tarakan,ID,2020-01-05 06:25:05,3.3,117.63,81.66,72,100,3.71
361,Spas,MK,2020-01-05 06:28:41,41.55,20.48,39.2,86,75,3.36
362,Vidim,CZ,2020-01-05 06:28:41,50.47,14.53,33.01,80,17,9.17
363,Chimbote,PE,2020-01-05 06:28:41,-9.08,-78.59,69.73,82,100,2.46
364,Teya,MX,2020-01-05 06:28:41,21.05,-89.07,69.01,77,40,3.36
365,Sturlic,BA,2020-01-05 06:28:42,45.06,15.78,25.0,93,23,1.32
366,Hambantota,LK,2020-01-05 06:28:42,6.12,81.12,87.8,70,40,14.99
367,Bocas Del Toro,PA,2020-01-05 06:28:42,9.33,-82.25,64.99,72,64,5.01
368,Amot,NO,2020-01-05 06:28:43,59.57,7.99,22.75,85,100,1.5
369,Souillac,FR,2020-01-05 06:28:43,45.6,-0.6,35.01,100,0,3.36
370,Samarai,PG,2020-01-05 06:28:43,-10.62,150.67,82.89,77,100,4.32
371,Kysyl-Syr,RU,2020-01-05 06:28:43,63.9,122.77,-14.42,97,99,5.21
372,Nyurba,RU,2020-01-05 06:25:41,63.29,118.35,-17.36,98,91,1.34
373,Port Lincoln,AU,2020-01-05 06:28:44,-34.72,135.86,62.51,67,100,16.51
374,Portel,BR,2020-01-05 06:28:44,-1.94,-50.82,72.16,99,96,2.17
375,Ximei,TW,2020-01-05 06:28:44,23.74,120.51,78.01,73,40,5.82
376,Rongcheng,CN,2020-01-05 06:28:44,37.16,122.42,46.99,72,100,3.51
377,Porto Velho,BR,2020-01-05 06:24:40,-8.75,-63.87,77.0,94,75,2.24
378,Guiuan,PH,2020-01-05 06:28:45,11.03,125.72,81.7,79,43,22.95
379,Casper,US,2020-01-05 06:28:45,42.87,-106.31,35.01,63,1,11.41
380,Loandjili,CG,2020-01-05 06:28:45,-4.77,11.87,75.2,100,20,4.7
381,Buraydah,SA,2020-01-05 06:28:45,26.33,43.97,51.8,62,40,9.17
382,Kuybyshevskiy Zaton,RU,2020-01-05 06:28:46,55.16,49.17,32.0,90,90,4.47
383,Lukovetskiy,RU,2020-01-05 06:28:46,64.29,41.92,23.0,85,93,6.71
384,Ambalavao,MG,2020-01-05 06:28:46,-21.83,46.94,71.65,71,63,4.43
385,Talnakh,RU,2020-01-05 06:28:46,69.49,88.39,8.6,92,90,33.55
386,Les Cayes,HT,2020-01-05 06:28:47,18.19,-73.75,79.9,76,21,4.29
387,Ngaoundere,CM,2020-01-05 06:28:47,7.32,13.58,56.57,34,1,3.42
388,Goderich,CA,2020-01-05 06:28:47,43.74,-81.71,34.0,84,99,1.99
389,Victor Harbor,AU,2020-01-05 06:28:47,-35.55,138.62,63.0,51,75,12.75
390,Pontianak,ID,2020-01-05 06:28:47,-0.02,109.34,87.8,66,75,8.05
391,Aviles,ES,2020-01-05 06:26:46,43.55,-5.92,48.99,81,40,4.7
392,Dzhalka,RU,2020-01-05 06:28:48,43.32,45.99,28.4,92,90,4.47
393,Ko Samui,TH,2020-01-05 06:27:20,9.54,99.94,82.4,78,40,9.17
394,Havelock,US,2020-01-05 06:26:09,34.88,-76.9,51.8,63,75,23.04
395,Erzin,TR,2020-01-05 06:28:48,36.95,36.2,46.4,87,75,4.7
396,Alofi,NU,2020-01-05 06:28:49,-19.06,-169.92,80.6,83,4,6.93
397,Gull Lake,CA,2020-01-05 06:28:49,50.1,-108.48,30.2,74,1,20.8
398,Colares,PT,2020-01-05 06:28:50,38.8,-9.45,46.99,87,0,5.82
399,Mehamn,NO,2020-01-05 06:28:50,71.03,27.85,24.3,73,100,23.73
400,Touros,BR,2020-01-05 06:28:50,-5.2,-35.46,75.2,88,40,4.7
401,Narragansett,US,2020-01-05 06:27:29,41.45,-71.45,41.0,100,90,13.87
402,Arcachon,FR,2020-01-05 06:28:51,44.65,-1.18,33.8,92,0,4.7
403,Jumla,NP,2020-01-05 06:28:51,29.28,82.18,36.32,34,11,4.14
404,Turukhansk,RU,2020-01-05 06:28:51,65.8,87.96,14.76,93,100,16.35
405,Shingu,JP,2020-01-05 06:25:21,33.72,135.99,48.2,45,40,18.34
406,Vigrestad,NO,2020-01-05 06:28:52,58.57,5.7,39.99,93,75,14.99
407,Thakurganj,IN,2020-01-05 06:25:17,26.43,88.13,67.93,55,0,7.61
408,Tual,ID,2020-01-05 06:28:52,-5.67,132.75,83.39,75,100,11.12
409,Senneterre,CA,2020-01-05 06:28:52,48.39,-77.24,10.4,92,90,6.93
410,Fairbanks,US,2020-01-05 06:25:33,64.84,-147.72,-16.01,74,75,1.36
411,Marathon,CA,2020-01-05 06:28:53,48.72,-86.38,18.05,85,99,8.57
412,Arys,KZ,2020-01-05 06:28:54,42.43,68.8,42.8,75,100,8.95
413,Dombarovskiy,RU,2020-01-05 06:28:54,50.76,59.54,15.12,95,84,7.43
414,Easton,US,2020-01-05 06:27:50,38.77,-76.08,46.0,70,90,16.11
415,Soyo,AO,2020-01-05 06:28:54,-6.13,12.37,75.2,94,75,5.75
416,Malinovoye Ozero,RU,2020-01-05 06:28:55,51.68,79.77,20.95,85,93,11.72
417,Gigmoto,PH,2020-01-05 06:28:55,13.78,124.39,79.9,77,85,25.41
418,Blois,FR,2020-01-05 06:28:55,47.59,1.33,42.8,100,90,3.24
419,West Wendover,US,2020-01-05 06:28:55,40.74,-114.07,30.2,86,1,9.17
420,Vila Franca Do Campo,PT,2020-01-05 06:28:55,37.72,-25.43,64.4,77,75,14.99
421,North Bend,US,2020-01-05 06:28:56,43.41,-124.22,46.0,87,90,10.29
422,The Pas,CA,2020-01-05 06:28:56,53.82,-101.24,15.8,85,90,5.82
423,Santa Rosa,AR,2020-01-05 06:28:56,-36.62,-64.29,62.73,84,10,7.11
424,Codrington,AU,2020-01-05 06:28:56,-28.95,153.24,96.8,32,0,9.17
425,Sao Domingos Do Maranhao,BR,2020-01-05 06:28:57,-5.58,-44.39,69.35,97,100,2.68
426,Havre-Saint-Pierre,CA,2020-01-05 06:28:57,50.23,-63.6,17.6,78,90,8.05
427,Anadyr,RU,2020-01-05 06:28:57,64.73,177.51,-31.0,73,0,13.42
428,Winslow,GB,2020-01-05 06:28:57,51.94,-0.88,45.0,93,90,5.82
429,Ust-Tsilma,RU,2020-01-05 06:28:58,65.44,52.15,22.55,92,91,7.36
430,Trofaiach,AT,2020-01-05 06:25:42,47.43,15.01,35.01,90,100,5.82
431,Bangkalan,ID,2020-01-05 06:28:58,-7.05,112.74,89.51,64,44,10.63
432,Dunedin,NZ,2020-01-05 06:28:58,-45.87,170.5,57.0,58,40,26.13
433,Sabang,PH,2020-01-05 06:28:59,13.8,121.11,82.0,70,37,11.99
434,Kingston,JM,2020-01-05 06:28:59,17.97,-76.79,80.6,74,20,6.93
435,Mamallapuram,IN,2020-01-05 06:28:59,12.63,80.17,86.0,70,40,9.17
436,Champerico,MX,2020-01-05 06:29:00,16.38,-93.6,66.2,68,5,10.29
437,Aloleng,PH,2020-01-05 06:29:00,16.13,119.78,87.31,44,0,13.67
438,Katherine,AU,2020-01-05 06:29:00,-14.47,132.26,96.8,41,40,9.17
439,Acaponeta,MX,2020-01-05 06:29:00,22.49,-105.36,61.16,45,2,4.68
440,Cuamba,MZ,2020-01-05 06:29:00,-14.8,36.54,73.26,91,100,0.16
441,Vardo,US,2020-01-05 06:29:01,39.62,-77.74,42.01,60,90,12.75
442,Waipawa,NZ,2020-01-05 06:29:01,-39.94,176.59,63.0,69,100,18.01
443,Tupik,RU,2020-01-05 06:29:01,54.43,119.94,4.86,91,0,1.1
444,Maunabo,PR,2020-01-05 06:29:01,18.01,-65.9,75.2,83,1,3.36
445,Effingham,US,2020-01-05 06:25:51,39.12,-88.54,28.4,68,1,4.68
446,Chapaevsk,RU,2020-01-05 06:29:02,52.98,49.71,33.8,86,75,13.42
447,Calbuco,CL,2020-01-05 06:29:02,-41.77,-73.13,51.8,87,90,3.36
448,San Borja,BO,2020-01-05 06:29:02,-14.86,-66.75,73.08,99,100,1.23
449,Abu Zabad,SD,2020-01-05 06:29:03,12.35,29.25,57.81,33,80,20.42
450,Half Moon Bay,US,2020-01-05 06:29:03,37.46,-122.43,51.01,87,1,16.2
451,Nanortalik,GL,2020-01-05 06:29:03,60.14,-45.24,30.36,77,97,18.05
452,Kang,BW,2020-01-05 06:29:03,-23.67,22.79,79.79,57,25,8.03
453,Poum,MK,2020-01-05 06:29:03,41.28,20.71,33.8,80,90,10.29
454,Milkovo,BG,2020-01-05 06:29:04,41.53,24.68,48.99,70,75,4.7
455,Bhinmal,IN,2020-01-05 06:29:04,25.01,72.27,72.0,30,0,4.43
456,Ushibuka,JP,2020-01-05 06:29:04,32.19,130.02,54.03,53,0,11.88
457,Clyde River,CA,2020-01-05 06:29:04,70.47,-68.59,-29.2,60,90,14.99
458,Vega De Alatorre,MX,2020-01-05 06:29:04,20.03,-96.65,65.98,65,0,10.67
459,Pampa,US,2020-01-05 06:29:05,35.54,-100.96,53.6,48,1,13.87
460,Cayenne,GF,2020-01-05 06:29:05,4.94,-52.33,77.0,88,63,1.12
461,Marpingen,DE,2020-01-05 06:29:05,49.45,7.06,41.0,100,40,2.24
462,Souris,CA,2020-01-05 06:29:06,46.36,-62.25,33.01,92,90,4.7
463,Padang,ID,2020-01-05 06:29:06,-0.92,100.36,83.73,62,35,1.97
464,Isangel,VU,2020-01-05 06:29:06,-19.55,169.27,86.0,58,75,17.22
465,Luganville,VU,2020-01-05 06:26:13,-15.51,167.18,73.4,100,40,11.41
466,Porto-Vecchio,FR,2020-01-05 06:29:06,41.59,9.28,46.4,100,20,3.36
467,Teguldet,RU,2020-01-05 06:26:05,57.31,88.17,24.03,92,100,11.48
468,Zyryanovsk,KZ,2020-01-05 06:29:07,49.74,84.27,10.83,73,0,1.01
469,Mecca,SA,2020-01-05 06:29:07,21.43,39.83,61.36,54,94,9.8
470,Sibolga,ID,2020-01-05 06:27:21,1.74,98.78,86.9,63,29,1.97
471,Saint-Pierre,FR,2020-01-05 06:29:08,48.95,4.24,35.6,100,77,3.36
472,Yakeshi,CN,2020-01-05 06:29:08,49.28,120.73,4.66,90,22,2.35
473,Rio Cuarto,AR,2020-01-05 06:29:08,-33.13,-64.35,73.4,56,20,11.41
474,Udachnyy,RU,2020-01-05 06:29:08,66.42,112.4,-11.2,76,81,2.24
475,Mareeba,AU,2020-01-05 06:29:08,-16.99,145.42,87.8,52,75,12.75
476,Kuybyshevo,UA,2020-01-05 06:29:09,44.63,33.86,33.73,97,98,3.98
477,Kharan,PK,2020-01-05 06:29:09,28.58,65.42,62.06,67,100,4.88
478,Hobyo,SO,2020-01-05 06:29:09,5.35,48.53,81.55,73,52,16.84
479,Auch,FR,2020-01-05 06:29:10,43.65,0.59,39.0,93,90,2.24
480,Cap Malheureux,MU,2020-01-05 06:29:10,-19.98,57.61,78.01,94,75,6.93
481,Nemuro,JP,2020-01-05 06:29:11,43.32,145.57,24.8,49,20,11.41
482,Kaeo,NZ,2020-01-05 06:29:11,-35.1,173.78,66.0,80,34,15.3
483,Ponta Delgada,PT,2020-01-05 06:29:11,37.73,-25.67,64.4,77,75,14.99
484,Salekhard,RU,2020-01-05 06:29:11,66.54,66.62,20.28,79,16,20.67
485,Auki,NG,2020-01-05 06:29:12,12.18,6.51,59.47,28,98,17.58
486,Benguela,AO,2020-01-05 06:29:12,-12.58,13.4,77.38,78,100,3.85
487,Buala,SB,2020-01-05 06:29:12,-8.15,159.59,83.61,79,100,10.58
488,Kongolo,CD,2020-01-05 06:29:13,-5.39,27.0,71.8,96,100,1.88
489,Wakefield,GB,2020-01-05 06:29:13,53.68,-1.5,46.4,87,75,14.99
490,Gimli,CA,2020-01-05 06:29:13,50.63,-96.99,27.0,86,100,5.99
491,Sohag,EG,2020-01-05 06:29:13,26.55,31.7,39.2,64,0,8.05
492,Filingue,NE,2020-01-05 06:29:14,14.35,3.32,55.98,30,17,12.41
493,Agutaya,PH,2020-01-05 06:29:14,11.15,120.94,80.73,79,7,30.82
494,Imbituba,BR,2020-01-05 06:29:14,-28.24,-48.67,69.8,100,75,6.93
495,Cap-Aux-Meules,CA,2020-01-05 06:29:14,47.38,-61.86,29.5,83,99,4.65
496,Carballo,ES,2020-01-05 06:29:15,43.21,-8.69,36.0,97,20,4.7
497,Algiers,US,2020-01-05 06:29:15,29.94,-90.04,51.01,100,1,5.88
498,Aksha,RU,2020-01-05 06:29:15,50.28,113.29,15.08,78,100,0.92
499,Struer,DK,2020-01-05 06:29:16,56.48,8.6,37.99,80,53,5.82
500,Tilichiki,RU,2020-01-05 06:29:16,60.47,166.1,-6.25,61,41,6.2
501,Caravelas,BR,2020-01-05 06:29:16,-17.73,-39.27,74.86,91,100,10.56
502,Oistins,BB,2020-01-05 06:29:16,13.07,-59.53,77.0,78,20,6.93
503,Faya,SA,2020-01-05 06:29:16,18.39,42.45,62.6,77,75,17.22
504,Bonaventure,CA,2020-01-05 06:29:17,48.04,-65.49,28.99,73,90,3.36
505,Palmer,AU,2020-01-05 06:29:17,-34.85,139.16,64.99,51,75,12.75
506,Yaan,NG,2020-01-05 06:29:17,7.38,8.57,66.74,30,16,5.73
507,Gandajika,CD,2020-01-05 06:29:17,-6.75,23.95,70.48,89,100,3.96
508,Tromso,NO,2020-01-05 06:29:18,69.65,18.96,28.0,79,75,5.82
509,Findlay,US,2020-01-05 06:29:13,41.04,-83.65,32.0,77,90,17.22
510,Hammerfest,NO,2020-01-05 06:29:18,70.66,23.68,24.8,79,100,36.91
511,Bandarbeyla,SO,2020-01-05 06:26:28,9.49,50.81,77.65,76,13,14.27
512,Marsala,IT,2020-01-05 06:29:19,37.8,12.44,57.99,82,75,13.87
513,Sfantu Gheorghe,RO,2020-01-05 06:29:19,44.65,26.83,37.0,97,90,13.87
514,Pasni,PK,2020-01-05 06:29:19,25.26,63.48,71.82,66,39,3.22
515,Vokhma,RU,2020-01-05 06:29:20,58.93,46.76,24.78,95,97,7.2
516,Zheleznodorozhnyy,RU,2020-01-05 06:29:20,55.75,38.0,32.0,90,75,6.71
517,Zapolyarnyy,RU,2020-01-05 06:29:20,69.43,30.82,19.4,85,93,31.09
518,Juegang,CN,2020-01-05 06:29:21,32.31,121.18,53.01,83,100,1.01
519,Fort Nelson,CA,2020-01-05 06:29:21,58.81,-122.69,-18.4,82,20,3.36
520,Itarema,BR,2020-01-05 06:25:37,-2.92,-39.92,75.6,92,100,2.91
521,Flinders,AU,2020-01-05 06:29:21,-34.58,150.85,72.0,100,94,9.17
522,Kahului,US,2020-01-05 06:25:41,20.89,-156.47,75.2,78,20,14.99
523,Pori,FI,2020-01-05 06:29:22,61.49,21.79,26.6,58,0,6.93
524,Oriximina,BR,2020-01-05 06:29:22,-1.77,-55.87,77.49,83,67,4.54
525,Niksic,ME,2020-01-05 06:29:22,42.77,18.95,50.0,34,99,16.11
526,Sokolovyy,RU,2020-01-05 06:29:22,51.57,45.83,32.0,82,98,4.0
527,Novikovo,RU,2020-01-05 06:29:22,51.15,37.89,28.98,95,100,2.48
528,Mattru,SL,2020-01-05 06:29:23,7.62,-11.83,66.99,74,10,3.53
529,Dicabisagan,PH,2020-01-05 06:29:23,17.08,122.42,76.21,75,3,13.96
530,Mullingar,IE,2020-01-05 06:29:23,53.53,-7.34,46.4,87,40,14.99
531,Katsuura,JP,2020-01-05 06:29:23,33.93,134.5,52.0,43,75,16.11
532,Ixtapa,MX,2020-01-05 06:29:24,20.71,-105.21,63.0,87,5,8.01
533,Kidal,ML,2020-01-05 06:29:24,18.44,1.41,49.01,40,0,13.51
534,Glace Bay,CA,2020-01-05 06:27:13,46.2,-59.96,33.01,89,90,3.36
535,Gazli,UZ,2020-01-05 06:29:24,40.13,63.45,38.1,57,100,12.46
536,Dawei,MM,2020-01-05 06:29:24,14.07,98.19,81.57,65,69,10.94
537,Saraza,PH,2020-01-05 06:29:25,8.74,117.78,81.16,75,99,20.6
538,Porto Uniao,BR,2020-01-05 06:29:25,-26.24,-51.08,58.84,97,71,3.87
539,Margate,AU,2020-01-05 06:29:25,-43.03,147.26,69.01,42,5,16.11
540,Huarmey,PE,2020-01-05 06:29:25,-10.07,-78.15,70.23,75,100,2.37
541,San Ramon,NI,2020-01-05 06:26:19,12.92,-85.84,62.78,89,0,5.39
542,Windhoek,NA,2020-01-05 06:29:26,-22.57,17.08,71.6,68,100,1.12
543,Vanimo,PG,2020-01-05 06:29:26,-2.67,141.3,81.61,76,100,3.36
544,Kapuskasing,CA,2020-01-05 06:29:26,49.42,-82.43,10.4,92,90,3.36
545,La Serena,CL,2020-01-05 06:29:26,-29.9,-71.25,60.8,93,90,8.05
546,Kutum,SD,2020-01-05 06:29:27,14.2,24.66,50.77,38,0,6.33
547,Huanren,CN,2020-01-05 06:29:27,41.26,125.37,22.6,79,0,2.15
548,Bemidji,US,2020-01-05 06:29:27,47.48,-94.89,23.0,85,40,6.93
549,Puerto Carreno,CO,2020-01-05 06:29:28,6.19,-67.49,73.24,72,0,4.74
550,Odienne,CI,2020-01-05 06:29:28,9.51,-7.57,55.54,19,0,3.36
551,Wanning,AT,2020-01-05 06:29:28,48.64,13.53,35.01,87,20,10.29
552,Hasaki,JP,2020-01-05 06:29:28,35.73,140.83,48.2,31,20,16.11
553,Mersing,MY,2020-01-05 06:29:28,2.43,103.84,80.47,82,55,19.71
